x,alpha,beta,y
2.81055567,2.381837582,1.827148023,0.17359895
1.166791468,1.931538963,1.351828715,0.279629046
2.094940368,2.176763969,2.153126339,0.156204233
2.663667606,2.229370174,1.189100481,0.215466403
2.516911287,1.180219591,2.418440906,0.159256336
1.141730893,2.985583964,2.701157211,0.022234651
1.469698712,2.003889457,1.072471704,0.324430838
1.912000814,2.808661101,2.833491254,0.05224827
2.179740764,2.193237077,2.459890256,0.132154373
1.468573858,2.377073555,2.638100806,0.079229293
1.323173758,1.743213329,2.85328652,0.135706775
2.273789922,2.490090419,2.220663806,0.126914683
2.940838085,1.665067505,2.146347344,0.16172229
1.377970791,1.01567084,1.028482599,0.258085362
2.178202428,1.954892778,1.102565489,0.245450638
2.01687369,1.291806319,1.856492086,0.2071838
2.349056146,1.473563941,1.408500294,0.192693066
2.46137996,1.177514093,2.958913364,0.153999863
1.271307063,2.07018164,2.138660313,0.143345771
1.149668807,1.734686369,2.706151602,0.140690486
1.218322117,1.449822781,1.90603748,0.255606025
1.745758464,1.834482188,1.398911609,0.262375242
2.078294478,1.106876096,2.792148199,0.173782501
1.183036433,2.750444952,1.166934025,0.197944475
2.937504246,2.807877589,1.214056974,0.214498044
1.770081383,1.738549296,1.466807687,0.255671826
1.256399143,2.668829626,2.89336913,0.036921953
2.242448232,1.702397429,2.416362582,0.170767902
1.549299479,2.792367896,2.074525866,0.081260172
2.751203694,1.787926287,1.295519987,0.180024544
1.416957435,2.448737533,1.194924208,0.255054949
2.71314983,1.605095619,1.23560062,0.162107825
2.139680853,2.632663641,2.487716788,0.090744061
2.475435989,2.102962768,2.456537635,0.143005584
2.866146154,2.276719969,1.489868933,0.196423749
1.220477975,1.48965157,2.515893453,0.193818653
1.486140468,1.608137048,1.430478935,0.283039687
1.320750114,1.030612578,2.751470527,0.223642007
1.704111538,1.878285504,2.650818329,0.140967875
2.465577708,2.668804069,2.474061627,0.098436145
2.500274094,1.227101046,2.740588749,0.157460545
2.288104319,1.346950348,2.099961942,0.185100913
1.51022941,2.081334627,1.917339507,0.176721121
2.551064705,1.649525543,1.109588319,0.172554229
1.089168428,2.080499559,2.559376798,0.097828714
1.747502044,2.161059246,2.756266977,0.105066643
1.503441779,2.691918636,1.716483011,0.126340789
2.582467982,2.039343886,1.923435154,0.181291279
1.32711787,1.815865698,2.474067419,0.151985496
2.169433862,2.669873046,2.830529433,0.06980102
1.696408722,2.134721521,1.904732765,0.177451959
2.127451892,2.569831878,2.579824547,0.089815542
2.359933445,2.140920309,2.108597086,0.164879394
2.512458686,2.508926135,1.649851639,0.186395492
1.211468149,1.161942793,2.928504207,0.210626007
2.996398604,2.769276334,2.076609758,0.133187489
2.131125501,2.47801255,1.796609868,0.167116089
2.651629258,1.240052713,1.252745063,0.126686207
2.594017199,2.272309298,2.679327794,0.118519441
2.522925886,1.074220319,1.858293078,0.14717162
1.867096965,2.733119734,2.394329159,0.078440478
1.117702647,1.251232475,2.213418661,0.253444237
2.928438715,1.77459156,1.619278726,0.17317687
1.52408967,2.689627991,2.180582438,0.081241814
1.604795881,2.870242233,2.853549477,0.03822787
2.212451723,2.239780988,2.040565847,0.162635242
1.536822802,2.898123895,1.6136151,0.119474318
1.039925536,2.327854199,1.903264796,0.114904103
2.006921534,1.434185658,2.678974803,0.17572058
1.986916492,2.477022122,2.687166553,0.086945783
2.241259051,1.501456364,1.013801558,0.18160783
2.624835117,1.621352421,2.211584512,0.171286527
1.243664401,1.869059454,1.21807086,0.31646723
1.704592249,1.701148999,1.668218739,0.241021473
2.913883937,1.860917267,1.066953166,0.152816311
1.262647843,2.595432633,1.540654122,0.146133969
2.660689358,1.419070614,1.649645554,0.166539702
1.963253956,1.457572297,1.095972766,0.224304253
2.589261573,2.430930267,2.81173419,0.099268484
1.483593613,2.889750133,2.010831128,0.07391556
1.620868926,2.80505569,1.126002026,0.241337393
2.78326129,1.775796897,1.981315285,0.174280957
2.314655523,1.672113588,1.843178242,0.199311267
1.629569384,2.144729879,2.955842958,0.092136235
1.10374208,2.488275342,1.675645951,0.125844121
2.936237777,1.371314553,2.490419787,0.147652913
2.19541233,1.949295486,1.013809918,0.2404734
2.317714154,1.58262937,1.237071827,0.200718894
2.532879189,2.99331744,1.417397073,0.189074273
2.062523991,2.779290342,2.894723614,0.056253027
1.875865612,1.255466334,1.737896949,0.220237123
1.33255215,2.800704269,2.969671261,0.030273868
2.908962628,2.242767615,1.946455656,0.168314589
1.392846797,2.622841293,2.0188631,0.093526228
2.018598625,2.129755384,1.478620763,0.231133382
2.944382647,1.041820321,2.583723367,0.127374142
2.889584608,2.502664741,2.780390453,0.101212002
1.548549039,1.206026825,2.658307181,0.205058625
2.893521051,2.62343584,2.147984988,0.134921131
2.128690028,2.17784506,2.488157545,0.130564634
1.048083353,2.801503883,2.504338174,0.032590989
2.275360355,2.270188874,1.181431978,0.247409734
1.251178543,2.051091038,2.2177049,0.137419891
2.86856103,2.25967454,2.882954256,0.111853577
1.259708454,2.807129994,1.091261891,0.222018318
2.582693631,2.90721885,2.707008657,0.070733738
2.931300048,2.911678599,1.214155411,0.215116589
1.282528048,1.230769837,2.642318982,0.216499361
1.067855693,2.423871938,2.637250094,0.055324421
1.870682607,1.065089549,2.895934084,0.182040025
2.310270364,1.975987702,1.502489263,0.219835357
1.722630294,2.184310205,2.077148229,0.154056641
1.633726321,1.028178576,2.769062294,0.200338107
1.432114514,2.337428916,2.921383598,0.067693763
2.834799579,2.276843201,2.663314466,0.121879195
1.297439002,2.502023737,2.252037421,0.081893099
1.766969171,1.981824188,2.865106704,0.118090614
2.521818397,2.565861645,2.38281939,0.114190542
1.43939703,2.529435111,2.924980697,0.052055167
2.987048144,1.578392998,2.230073071,0.156089748
2.911861429,1.254752146,1.173189017,0.099181369
1.355280501,1.337923995,1.948332916,0.253738014
2.086383656,1.606943834,2.755811721,0.160734499
1.507128142,1.707000655,1.946066807,0.217263853
1.397464303,1.317952058,2.886718121,0.189407796
1.498982053,2.145279628,2.269496018,0.132243742
2.623212494,1.506167425,2.090539006,0.172597029
1.581220747,1.222705191,2.482963381,0.211154578
1.010567529,2.81385281,2.46271565,0.031565412
2.003461963,2.511011133,2.101149839,0.12740509
2.524366227,2.302242599,2.690904671,0.11455257
1.766597773,2.414917452,1.355523469,0.232390433
1.490083217,1.937304248,1.236457025,0.29603812
1.406787065,2.674427137,1.26025198,0.206388307
2.961878442,1.617213669,1.204813145,0.138177322
2.877284001,1.819588701,1.37987045,0.175602455
1.571338214,2.39948337,2.468383372,0.091746285
1.445090093,1.108263638,1.360012669,0.269778037
1.312767774,1.055713317,2.852060647,0.218300015
1.477314669,2.119258582,2.13372127,0.147103991
1.681257603,1.760909768,2.902801804,0.138240013
1.699151952,2.487538716,1.893408948,0.139071552
1.398489137,1.051670873,2.499949225,0.228091335
1.744466879,2.617760971,1.682882788,0.154156965
2.47685539,2.861633484,2.896959938,0.06206162
2.994121273,1.63691662,2.570288001,0.148920693
1.888403508,1.726630236,2.267131797,0.183726813
1.825062027,2.62551223,2.109160324,0.108230778
1.55842026,1.002129828,1.329216382,0.233292917
1.297472669,2.31139441,1.689873007,0.165294833
2.26216867,1.156651275,2.936264779,0.162547359
2.265214335,2.410762566,2.299957951,0.127050009
1.315116399,1.456155734,1.734573374,0.268810449
1.915299931,1.126919015,1.926127101,0.203958367
1.091253765,1.183207158,1.00952834,0.369414743
1.735892648,1.287206569,2.674033556,0.191871457
1.824520461,2.425972366,1.179179886,0.266160983
2.82070598,1.904667415,2.232592976,0.162392614
1.064948923,1.010998678,2.16294806,0.282133345
2.786586525,2.434542728,1.20547403,0.215211472
2.955082983,1.189858974,2.095840237,0.135021388
2.329244276,1.14375328,1.09952592,0.130248663
2.810570839,2.386147617,1.978921168,0.1613208
2.644693194,2.573369164,2.857794548,0.087598835
1.678119666,2.168748602,2.709561492,0.104737207
1.569348112,1.876894289,2.750518916,0.13168067
2.957408668,2.910705206,1.419814962,0.193250076
1.510027159,2.847414234,2.937780716,0.03410894
2.0617505,2.153295946,2.991502664,0.101630095
2.126011658,2.036837942,2.942884345,0.115909751
2.748445912,2.769814955,1.877072757,0.147993056
2.045477917,1.3985047,2.074079016,0.201545326
2.448397146,2.194443212,1.310492711,0.226259114
1.814799574,1.704048092,2.60827928,0.162856269
1.864596983,1.247668863,2.614051039,0.190112915
1.282633376,2.891806802,2.327939594,0.044190025
2.733027325,2.719441611,2.038819231,0.135416779
2.614823347,2.36242324,1.608684443,0.195594329
2.558044915,2.068477656,2.872414715,0.122456695
1.655000277,1.45129691,1.33673923,0.269684141
2.750203677,1.608627814,2.134589246,0.168473872
2.70772426,1.892027277,1.5053779,0.193541191
1.593373002,1.933416322,2.105128756,0.176478739
2.166188287,1.190464617,1.687762514,0.186975508
2.744312828,2.937558329,2.44850736,0.08789523
1.407944226,2.657304137,2.304841423,0.069673084
2.076659837,2.354554647,2.334836647,0.124454094
1.530573875,2.199018773,1.173632204,0.288729631
2.082444088,2.708738953,1.081577166,0.265493246
1.608446003,2.970030833,1.594322301,0.119599993
2.857124276,1.302327616,1.707000717,0.143098979
2.687600142,1.114463788,1.903949728,0.140828533
2.747343319,1.601377127,1.275020676,0.16143886
1.896884886,1.177429842,1.721569283,0.212388166
2.367750342,1.788588786,2.462507857,0.162130037
1.87712172,1.411302314,1.808219075,0.224287923
2.631246053,1.027015613,1.85555368,0.133749828
2.176099392,2.653795873,1.887138712,0.142124853
1.312629582,1.992063906,2.773362833,0.107301105
1.658070905,2.235199014,2.872334573,0.088253273
1.485038197,1.184836464,2.410137143,0.222126519
1.035717851,2.34318401,1.202939463,0.239931989
1.424079616,1.096330206,1.703213934,0.262484097
2.897904561,1.658189218,2.779868843,0.144616775
1.127545968,1.776780396,1.889422193,0.210865964
1.448065911,1.436722453,1.992859965,0.238239731
2.638337659,1.785163345,2.258373875,0.167702314
2.243578389,2.008539242,1.800596875,0.198703984
1.534902728,2.646219429,1.172136574,0.242426677
1.221758037,1.466838334,1.225858914,0.33946393
2.029018169,2.395050098,2.613052655,0.099903736
1.633407257,1.108054508,2.15472372,0.222592498
2.779976323,1.22345527,2.239294399,0.148454709
2.569649072,1.145764839,1.92233752,0.152563415
1.150447775,2.800863768,2.166581115,0.051740134
1.52435266,1.006862066,2.50583751,0.21730961
1.5748995,1.818704118,2.852695851,0.132511803
1.134410944,2.366035748,2.992889333,0.050012419
2.223725672,2.496764601,2.724440791,0.090279129
2.52978549,1.121256689,1.776938889,0.149991583
2.317953163,1.697235097,1.074669298,0.202586981
2.925584672,1.433048188,2.43801342,0.150900622
1.022889984,2.058818349,1.476810701,0.223723803
2.191309523,1.344495502,1.144393045,0.18062963
2.918020614,1.295388283,1.974686599,0.144367575
2.270150452,1.366959672,2.608228233,0.171533688
2.302770546,2.330200942,2.391659297,0.127739894
2.482481999,2.328834074,1.762856811,0.18415532
1.305001706,2.56347478,1.678538578,0.132756767
2.347164643,1.170482565,2.857596007,0.160635002
1.708363968,2.352274056,2.21153877,0.122266854
1.93346817,1.479727212,1.945658504,0.214162226
2.14298295,2.38712162,1.796926471,0.175020423
1.51473497,2.641938143,1.986952386,0.101894243
2.945959994,2.962803937,1.447805465,0.188327127
1.272528677,1.833050232,1.660682421,0.238351572
1.964795491,1.437085259,2.275383463,0.196203344
1.741552666,1.119548761,1.537883879,0.225352639
1.517427964,2.59882373,1.315539693,0.210983308
1.639409999,1.332697735,1.004871643,0.256566688
1.966679966,1.294176428,1.037660122,0.194560794
1.875213784,2.438694951,1.803003512,0.162754139
2.14841367,2.903111169,2.433626221,0.073165521
2.564769257,2.631576931,2.405658898,0.108519024
2.143642107,1.42445786,2.962606828,0.161029973
2.575428669,2.876061676,1.292582939,0.214882411
2.155326554,1.348533654,1.410489194,0.20005681
1.564399838,2.369311323,1.085733765,0.295213786
2.921337368,1.87174447,2.229838455,0.160766905
2.333878769,2.362509621,2.976621743,0.090804595
2.90636949,1.290648982,2.388510379,0.146035711
1.720936551,2.892300961,1.709641623,0.119251901
1.792826593,1.75798224,2.920847929,0.139006814
1.378994312,1.485004384,1.763722091,0.259911395
2.075200992,2.30350782,1.307323413,0.244307945
1.438421928,1.700733183,2.364975267,0.178752916
1.714473028,2.792587865,1.666534931,0.135449052
1.983342912,2.183188195,2.134027388,0.155373974
2.947563609,2.247799945,2.793655831,0.117756123
1.855065796,1.038586851,2.099037116,0.20009849
1.748245954,2.932952936,1.958853913,0.089199203
1.347407503,1.64030526,2.109886016,0.208967951
2.221951905,2.829881696,2.144986537,0.102641126
1.021770769,1.587654997,1.267897471,0.347849544
1.009543851,1.585284395,2.399658819,0.184809089
1.543767874,2.388618325,1.021703852,0.310755489
1.634226711,1.501788959,2.064121663,0.22026928
1.298459168,2.79298069,1.788014644,0.091469953
2.271424273,1.526597211,2.384164339,0.177712673
1.292046974,2.213512846,1.300643218,0.254449905
1.488512504,2.931928843,1.498394473,0.129789953
1.343517662,1.685217546,2.320390777,0.183347833
2.553994253,1.261669298,1.892920158,0.163960289
2.079520344,2.752228083,2.596784279,0.072704343
1.516901136,1.280204131,1.520350583,0.269090682
1.977073713,1.27700984,2.391234728,0.192566757
2.367481117,1.832937672,1.246815316,0.21783727
1.411545325,1.416595836,2.530012576,0.200136956
2.101048448,1.316898996,2.266555487,0.190444262
2.010458428,1.221753996,1.467217053,0.203435883
2.926140253,2.592889265,1.816811722,0.165202309
1.170974564,2.167178423,2.342609357,0.10647199
1.263208241,2.272778512,2.575996505,0.083606904
1.942690022,2.160645384,1.038289954,0.284377097
1.374309187,2.391203156,1.249882883,0.246175892
1.993512825,1.389573836,2.383635352,0.190963935
2.777975161,1.59262519,2.633724106,0.152884761
2.089397407,2.245874813,1.18814145,0.259196361
1.533120273,2.633161561,1.668514873,0.142050382
1.825522108,1.493290788,2.097175973,0.210454755
1.889995481,2.076158323,1.328639113,0.256291227
2.320814654,2.71071647,2.37503832,0.097775882
2.304846714,1.578957281,2.82856767,0.155967365
1.634805079,1.521533021,2.687077028,0.176182694
2.603717665,1.857769833,2.920553358,0.134205683
1.756159982,1.182545307,1.548639229,0.23031936
1.631221639,1.567982193,1.841031592,0.234827696
2.133385325,2.424912985,2.050495794,0.144377643
2.868189209,1.301221839,2.743997662,0.144719061
2.724250861,2.042009812,2.287169476,0.156528583
1.506438549,1.214576114,2.710732022,0.20401662
1.522799722,2.757058215,2.112370526,0.080080114
2.560214247,1.200994365,1.18209271,0.123424193
2.600700686,2.307917852,1.336238332,0.217810665
2.279130969,1.970043217,1.410675237,0.227189463
2.278862257,2.553267847,2.896992503,0.078401583
2.138884309,2.876745602,2.871979722,0.05311414
1.195947636,1.094627,1.170753688,0.323169748
2.156816307,2.595461647,1.42890729,0.20941315
2.161416881,2.697399701,1.11977959,0.256703414
2.000256179,2.094517556,2.967284913,0.106865551
2.852130489,1.225020127,2.748166835,0.142530999
2.379158509,1.479145335,1.383551794,0.189536047
1.017518002,2.722775556,1.744563825,0.080326738
2.74997631,1.008840027,1.028702422,0.068029428
2.137285358,2.010999244,2.824194651,0.124750256
1.39443792,2.888466973,2.169960027,0.058125511
1.950206241,1.727540215,2.648349825,0.158312375
2.209920062,2.110224661,1.227646778,0.245857214
2.803617263,2.761831666,1.951225975,0.142037988
2.400402363,2.439233908,1.995766204,0.153977342
2.657472992,2.730131362,1.351085392,0.210877317
1.715339455,1.366134125,2.703221904,0.18663723
2.488385315,1.695762606,1.260859397,0.194822852
2.477914023,1.196870714,1.731305807,0.161206968
2.019996784,2.065403081,1.286894195,0.253964696
1.406014923,1.681029749,2.763598192,0.151692817
2.130123791,1.139767477,1.813153149,0.186046873
2.561474474,1.357949157,2.536534749,0.161861175
2.559925736,2.318037104,2.727257991,0.111861062
1.236255619,1.254072976,1.420737263,0.314278082
2.412005778,1.095407245,1.691659048,0.154158241
2.223451776,1.818754921,1.350027872,0.229242077
1.89070655,1.268886026,2.553276021,0.190842935
2.197363972,1.806993241,2.568602984,0.156338086
1.738422835,1.742128543,1.254675425,0.276900173
1.61646199,1.186772724,2.354624586,0.216167863
1.392149282,1.134834249,1.582932333,0.27464007
2.871814533,1.074876639,2.158185402,0.130058624
1.14027481,1.577972974,2.945037561,0.149485035
1.927978177,2.559604889,1.629197539,0.176166943
2.45661825,1.467533347,2.877025175,0.15520343
1.809411526,1.822483586,1.871728749,0.210782701
1.645619603,2.476741871,1.457140144,0.2029788
1.813443158,1.155352228,2.186591153,0.208133313
2.967651092,2.363083818,2.287744664,0.140409629
1.720971712,1.215532133,2.115180631,0.219256907
1.289303013,2.766007124,2.194597042,0.060737119
1.186901875,2.991066484,1.731179518,0.069192259
2.841242026,1.596759781,2.749806389,0.147745215
1.116394232,2.623205793,1.255330841,0.185986352
2.916870141,2.12536479,1.418618801,0.191557707
2.800257864,2.704181346,2.922109614,0.078759968
2.885994193,2.842862108,2.188700906,0.117026703
1.523671939,2.2468227,2.70958625,0.09072343
1.248811212,2.918514313,1.367273632,0.132745088
2.259287185,2.19496074,1.614254941,0.207846885
2.505013523,2.952182605,2.974028765,0.054110316
1.317306653,1.776677994,1.004156681,0.357846744
2.998975371,1.465233212,2.235642917,0.151400306
1.634408462,2.356566205,1.075008394,0.297199795
2.624571343,1.676478666,1.414779516,0.185710666
1.987175531,1.981973024,1.601298586,0.224861927
2.762269507,1.962239815,1.103501811,0.182089625
1.980463852,1.273334321,2.20889909,0.19875939
1.92258384,1.219485804,2.45136282,0.193302712
2.684047193,2.00246657,1.630546474,0.19467517
2.058717713,1.101284745,1.083707148,0.154946194
1.940948783,2.64578661,1.917051173,0.130660692
2.327726982,1.079003496,1.470991458,0.150854154
2.215451949,2.609357625,2.920251109,0.071410746
1.61875872,2.241707948,1.9008339,0.163082373
1.924074754,1.429961349,1.206821155,0.232057827
1.517035582,1.594704862,1.634148439,0.259127997
2.912625999,1.666211166,1.481387802,0.164257578
1.619418532,1.873034521,2.698134649,0.136681606
1.406861087,2.976455577,2.515262577,0.036824566
1.098357107,1.523377894,1.86304275,0.25445374
1.588333399,1.891248643,1.036660459,0.317964883
2.228636835,1.947681345,2.023223237,0.183901743
2.963286555,1.676805335,1.813214139,0.165878746
1.794432683,2.61835431,1.263068954,0.232879011
2.15105788,1.1187113,2.722776144,0.17168351
2.203347169,2.986442615,1.893304554,0.112871829
2.055462615,1.318386452,2.162732601,0.196542828
2.576596493,1.395084936,1.1616441,0.144589009
1.891712897,2.702010194,1.429433865,0.193942954
2.171193004,1.075090182,2.075253637,0.176567374
1.602568127,1.882762524,1.060555841,0.313354812
2.273544342,1.562050442,2.814746392,0.157888904
1.8630318,2.389306421,1.644345723,0.188856104
2.710395436,1.709365807,2.824622559,0.144655827
2.643038649,2.241495016,2.944125477,0.107366946
2.507590005,1.104578614,2.184314579,0.155195596
1.499239148,2.529779338,1.283334579,0.226352138
2.424759212,1.848032269,1.665962881,0.203716114
2.681534389,2.435239576,1.158489227,0.223704953
2.988705425,2.484333349,1.623045316,0.183928068
1.902059946,1.107400462,2.26451821,0.197292825
1.232812638,2.764683608,2.417026967,0.046517191
2.903544455,2.248477438,2.886371511,0.112754267
2.295713675,1.33830487,2.407550327,0.176503499
1.59089225,2.552221141,2.623504385,0.069292262
1.644996754,1.403094426,2.02149455,0.227439924
1.67265125,2.882123487,2.205368861,0.070166947
2.185663222,2.583402696,1.445071335,0.20793804
1.368849999,1.86179001,1.459929668,0.267287996
2.519720691,2.670905062,1.048383377,0.247264284
2.726838962,2.101606549,2.214043898,0.158316394
2.903415367,1.613347965,1.630260055,0.164496489
1.397639853,2.188760688,2.336082754,0.116684643
1.690633784,2.94068923,1.813800461,0.099947904
2.9151207,1.820814343,1.896781094,0.172166098
2.198018853,2.975837205,2.001374215,0.102501845
1.310424755,2.563372473,1.926048388,0.103504201
2.583151244,1.687083396,1.933388502,0.183078367
2.845688789,2.659727588,2.732013418,0.092357944
2.56304244,2.781433616,2.411740181,0.09672714
2.653346868,2.418601853,1.953376214,0.161616848
1.73599086,1.374002945,2.150747665,0.21536304
1.251728263,2.670172728,2.475167844,0.051716801
1.721698765,1.249897071,2.105939391,0.219940256
1.939638965,1.227378657,2.691702394,0.184065939
1.012832586,2.022842188,1.681430861,0.191991117
2.754074915,2.178123969,1.153917178,0.203887709
2.103356593,1.94830441,2.221412642,0.169347966
2.057740507,1.552739729,2.410266057,0.182081014
1.497559054,1.62835295,1.33105082,0.292782304
2.504107791,1.813770957,2.678257227,0.148411542
2.245213599,1.945117534,2.124400933,0.176248058
1.053642777,2.482522085,2.796321632,0.043955091
1.93730582,2.448232229,1.52168547,0.203482328
2.704722842,2.522635844,1.9541424,0.155697018
1.05859122,2.168427232,2.337776796,0.099482882
2.974056636,2.374589223,2.372606226,0.134344124
1.108878793,2.944072141,2.026846724,0.046501597
1.123852021,1.285546544,2.300268206,0.241589243
1.265729441,1.991917402,2.539183051,0.120333039
1.747157885,1.475346522,2.904191389,0.167309088
2.827456514,1.06485918,2.479811167,0.134555188
2.700916723,2.390980929,2.20318157,0.143204215
1.356734242,1.178662471,1.248908598,0.296741152
1.6837207,1.051992259,1.500226616,0.224453699
1.550163189,1.149171882,1.3051912,0.256822892
1.203453082,1.165074223,2.330360793,0.247328758
2.315981607,2.224563243,2.199203168,0.15132469
1.333165688,2.611451868,2.881890478,0.043746513
2.337804712,2.055999325,1.156470009,0.23497095
1.017522763,1.443238874,2.131814605,0.236743962
1.407224176,2.830326348,2.285226226,0.056581511
1.139014604,1.018163546,1.005101058,0.324381535
2.414628115,2.664837961,2.622528281,0.088085182
2.162723247,1.979038044,1.18451399,0.247330831
1.624594268,1.568982696,1.244283709,0.284684229
2.222363145,1.969005029,2.167431736,0.171728224
1.659775988,2.086392503,2.753787997,0.110291678
2.699653826,1.717042602,2.437056412,0.159928706
2.315521968,2.613234774,2.249061821,0.115270304
1.798799389,2.42184824,1.545362694,0.198974145
1.036878648,2.579536053,1.495192485,0.133181268
1.259077922,2.716714595,2.218379627,0.061736068
2.968062904,2.774920676,1.87608987,0.150648875
1.928153991,2.880742212,2.409080618,0.068263975
1.255826149,2.855904406,1.580910514,0.106036721
2.639349263,2.374866847,2.168404392,0.146376618
2.091751466,2.393145604,2.597493099,0.102908193
2.575744738,2.944520703,1.433108581,0.190202789
1.246374909,1.081376838,2.006866175,0.268565044
1.964027356,2.429717451,1.601924183,0.193520476
2.608602927,1.82828461,1.516872983,0.196994616
1.9582878,2.748355438,1.700672735,0.148114282
1.380296066,2.716498783,1.349626835,0.176928414
1.209193648,2.046447003,2.899784018,0.089165095
2.584955481,1.830395733,2.225400669,0.169474508
1.064359064,1.104398868,1.471345736,0.335661795
1.506520111,1.606712484,1.343837667,0.29068056
1.666025212,1.535651509,1.850201771,0.233862376
1.585372927,1.72073876,2.018227223,0.207957774
1.742987114,1.250285593,1.601672668,0.236980142
2.419693458,2.286138976,2.941956993,0.100375963
2.563319414,2.355025394,2.2361816,0.141695191
2.174127669,2.252489163,2.532941685,0.121803832
2.768176772,2.653208193,1.674547236,0.176279494
1.88009758,2.038020602,2.654257955,0.127583107
1.962877401,2.59701004,2.628615905,0.079280717
1.816888439,2.812960742,2.344954123,0.073002183
2.143684555,1.60168319,1.780305246,0.210818074
1.715840717,1.157701241,1.883722504,0.22608297
1.530880685,2.239223489,1.001586639,0.325294349
1.71490091,2.654572381,2.730076489,0.060755134
2.462436131,2.81945998,1.552636676,0.179077405
2.074269264,2.329304529,2.790115724,0.096749759
1.887177387,1.321332304,1.931291488,0.216266416
2.595866085,2.650618604,1.903509548,0.150861542
1.815094969,1.816223847,2.963422512,0.130994557
2.671865916,1.821531123,2.36621741,0.161075277
1.366672403,1.910581956,2.341243028,0.151160616
1.719306192,2.54788162,2.04808666,0.11693456
1.827141125,1.344919019,1.681062732,0.231555966
2.368121285,1.963360253,2.654401847,0.140400727
1.967869194,2.517037402,1.581481704,0.188660149
2.207418907,2.96166494,1.663350798,0.143868093
2.913640592,1.464593335,1.13072322,0.11784203
1.954887484,1.343433911,1.293354058,0.220383594
1.747125267,1.164126377,2.464322522,0.203282811
2.990100135,1.560937968,2.309554675,0.154123185
2.491335592,2.231275334,1.13177882,0.230435335
2.957348941,2.883501291,1.34295632,0.202202797
1.691485032,1.064514842,1.933566948,0.221158106
1.563849925,1.143047886,2.494962876,0.214148102
1.057451716,2.974164143,2.813735966,0.018101014
2.345744668,1.909344357,2.650630395,0.144386058
2.11466273,1.281850497,2.081512323,0.194047685
2.476060683,2.811018805,2.405283011,0.092498561
1.133532244,2.853978135,2.158940385,0.047272298
2.555538009,2.759555586,1.842855125,0.148700297
2.168934913,1.065825836,1.866595436,0.175228094
1.953023587,1.575525805,1.498810158,0.236937886
2.432856889,2.086396897,2.88835677,0.119036311
2.404811675,2.790357812,1.436552865,0.19741594
2.610093075,1.704424993,2.07834823,0.176917933
2.309093641,2.449076105,2.093574235,0.142366768
2.671694813,2.638640957,2.021217202,0.141549965
2.678924794,1.261192089,2.29757032,0.156143246
1.09583286,2.611220845,2.465856737,0.048823173
2.641755262,2.547937078,1.173529446,0.22899715
1.435934438,1.917310612,2.25471719,0.160242789
1.896321132,2.534433117,1.798724939,0.154209302
1.332406634,1.472603648,1.891426039,0.250093025
2.899237726,1.068775114,2.828697898,0.131713351
2.419073852,2.176440359,2.553986343,0.130947195
2.550261609,2.800591997,2.442507873,0.092864935
2.749474184,2.221319888,2.856208584,0.114483829
1.770621314,2.040724007,2.476071108,0.136898845
1.993185586,1.213936034,2.515088136,0.187256614
2.450930427,1.335900796,1.618664508,0.175014097
2.248900819,2.351679964,2.833831359,0.096943245
1.451749772,2.265753149,2.137832128,0.127109893
1.391898627,1.51140311,1.355252657,0.302075701
2.309456806,2.854749324,2.288742886,0.092208619
2.067844758,1.090367379,1.22686267,0.165789868
2.068565148,1.988221415,1.897169231,0.193922366
2.035614497,2.728058195,2.453098247,0.081521053
2.675729262,2.257317319,1.715915401,0.188287073
2.363673536,2.258433194,2.188629717,0.150145759
2.069360561,1.04708198,2.854950258,0.17141895
1.348569246,2.430317497,2.426151356,0.08053901
2.769024961,2.824559334,2.893427893,0.071568159
2.544038723,2.920103861,2.702055281,0.069118574
2.910519193,1.576785527,1.537916691,0.158862184
2.132564503,1.073963384,1.334987879,0.163103432
1.948938424,2.865638287,2.690989934,0.055640471
1.231879733,2.502646096,1.442554759,0.174793973
2.016563898,1.039792521,2.018174235,0.186423189
1.441897232,2.769900323,2.536260969,0.050271386
2.372440731,1.040186221,2.104168554,0.158072661
1.696320746,2.043564905,2.058527684,0.170840966
2.964127267,1.142302161,1.265430838,0.091617179
2.384387197,1.217978486,1.124098386,0.137537584
1.338321915,2.630593431,1.618899884,0.135417714
1.714753308,1.426490939,2.301007813,0.205336561
1.284680897,2.971682072,1.05863863,0.210955663
1.669737031,2.100609771,1.601024506,0.220238306
2.771201151,2.443403056,2.669002328,0.109543096
2.616894941,1.00928182,2.622014918,0.141320989
2.926910862,1.978038591,2.854019446,0.129967068
1.020876803,2.957532637,2.265375415,0.030714865
2.608007855,2.136436054,1.643754989,0.197397096
2.158693264,1.931401758,1.665842228,0.214953893
1.569168262,2.492142084,1.066056241,0.289892639
1.655706381,2.161495302,1.76812529,0.19031828
1.656807975,1.860666719,2.10988556,0.184982438
1.608776428,2.87731022,2.656303177,0.044738047
1.810426544,2.277515522,1.510606204,0.21859657
1.506819556,2.240336013,1.956700257,0.151866369
1.808859467,2.112523706,2.116827316,0.160267762
1.759522214,2.4531804,1.855767662,0.150148685
1.765307416,1.665270921,2.3466374,0.184139474
1.860215492,2.039576151,1.779916281,0.203306386
2.197723697,2.280847995,1.928610728,0.170022034
1.637352217,1.936932985,1.958449653,0.191932125
1.641367795,2.783518527,1.101052444,0.252130949
